reach,depth_min,depth_q1,depth_q5,depth_q25,depth_q50,depth_avg,depth_q75,depth_q95,depth_q99,depth_max,wwdith_min,wwdith_q1,wwdith_q5,wwdith_q25,wwdith_q50,wwdith_avg,wwdith_q75,wwdith_q95,wwdith_q99,wwdith_max,flow_min,flow_q1,flow_q5,flow_q25,flow_q50,flow_avg,flow_q75,flow_q95,flow_q99,flow_max,rtime_min,rtime_q1,rtime_q5,rtime_q25,rtime_q50,rtime_avg,rtime_q75,rtime_q95,rtime_q99,rtime_max,velocity_min,velocity_q1,velocity_q5,velocity_q25,velocity_q50,velocity_avg,velocity_q75,velocity_q95,velocity_q99,velocity_max
1054.000,0.049,0.062,0.075,0.094,0.116,0.125,0.145,0.213,0.269,0.415,0.598,0.624,0.651,0.688,0.732,0.750,0.789,0.927,1.038,1.330,1122.928,1656.034,2293.657,3317.250,4736.782,5793.407,6909.510,13571.013,20513.923,45520.898,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.484,0.552,0.615,0.691,0.771,0.788,0.861,1.037,1.153,1.395
1055.000,0.049,0.062,0.075,0.094,0.115,0.124,0.143,0.210,0.264,0.402,0.598,0.624,0.650,0.687,0.730,0.748,0.787,0.920,1.028,1.305,1122.934,1656.058,2293.651,3317.251,4736.592,5793.399,6910.053,13571.013,20512.053,45520.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.484,0.553,0.617,0.695,0.777,0.796,0.871,1.057,1.184,1.458
1056.000,0.054,0.068,0.083,0.103,0.127,0.136,0.157,0.229,0.287,0.433,0.608,0.637,0.666,0.706,0.753,0.772,0.814,0.958,1.073,1.366,1041.938,1536.819,2128.549,3078.167,4395.723,5377.507,6412.434,12593.220,19038.577,42242.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.403,0.460,0.512,0.577,0.644,0.660,0.722,0.876,0.982,1.216
1057.000,0.057,0.070,0.082,0.099,0.118,0.125,0.142,0.196,0.237,0.341,0.613,0.639,0.665,0.699,0.737,0.750,0.785,0.892,0.975,1.182,142.054,210.604,291.943,422.361,603.194,737.909,880.128,1728.412,2612.202,5804.507,0.005,0.007,0.008,0.010,0.012,0.012,0.014,0.016,0.019,0.022,0.052,0.062,0.071,0.083,0.096,0.100,0.112,0.147,0.174,0.235
1058.000,0.058,0.070,0.082,0.098,0.116,0.122,0.138,0.189,0.228,0.327,0.616,0.640,0.664,0.696,0.732,0.744,0.777,0.878,0.956,1.153,142.143,210.605,291.932,422.349,603.184,737.909,880.031,1728.412,2612.508,5803.626,0.005,0.006,0.008,0.010,0.012,0.012,0.014,0.016,0.019,0.023,0.051,0.061,0.071,0.084,0.098,0.103,0.116,0.155,0.183,0.250
1059.000,0.026,0.032,0.038,0.047,0.057,0.060,0.069,0.098,0.121,0.179,0.552,0.564,0.577,0.594,0.613,0.621,0.638,0.696,0.741,0.858,142.122,210.624,291.916,422.352,603.201,737.910,880.038,1728.412,2612.455,5803.140,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.010,0.121,0.143,0.164,0.191,0.222,0.232,0.260,0.344,0.406,0.556
106.000,0.039,0.047,0.054,0.065,0.077,0.083,0.092,0.136,0.197,0.545,1.078,1.093,1.109,1.129,1.153,1.166,1.184,1.272,1.394,2.089,388.732,574.180,795.537,1150.850,1643.516,2010.358,2397.774,4709.122,7119.806,15788.394,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.009,0.010,0.112,0.137,0.161,0.195,0.232,0.239,0.277,0.352,0.362,0.552
1060.000,0.012,0.016,0.019,0.024,0.030,0.032,0.038,0.056,0.072,0.116,0.525,0.532,0.539,0.548,0.560,0.565,0.575,0.613,0.644,0.733,142.117,210.566,291.928,422.365,603.206,737.909,880.008,1728.412,2612.643,5803.024,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.258,0.300,0.339,0.389,0.443,0.458,0.507,0.641,0.735,0.942
1061.000,0.023,0.030,0.036,0.045,0.055,0.060,0.069,0.107,0.137,0.218,0.547,0.559,0.572,0.590,0.611,0.621,0.639,0.713,0.775,0.937,142.125,210.622,291.915,422.354,603.193,737.910,880.051,1728.412,2612.407,5803.179,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.136,0.157,0.176,0.201,0.228,0.233,0.259,0.311,0.347,0.430
1062.000,0.016,0.020,0.024,0.030,0.037,0.040,0.046,0.067,0.085,0.132,0.531,0.540,0.548,0.560,0.574,0.579,0.592,0.635,0.670,0.764,42.339,62.867,87.114,126.061,180.015,220.203,262.701,515.866,780.013,1732.953,0.005,0.006,0.007,0.010,0.011,0.011,0.013,0.014,0.016,0.019,0.061,0.071,0.080,0.093,0.106,0.110,0.122,0.157,0.182,0.241
1063.000,0.010,0.012,0.015,0.019,0.023,0.025,0.029,0.044,0.056,0.091,0.519,0.525,0.530,0.537,0.546,0.550,0.558,0.587,0.612,0.681,62.414,92.663,128.405,185.810,265.335,324.629,387.231,760.378,1149.593,2554.266,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.147,0.172,0.194,0.224,0.255,0.264,0.293,0.372,0.429,0.554
1064.000,0.017,0.022,0.027,0.034,0.042,0.046,0.053,0.081,0.104,0.168,0.535,0.544,0.554,0.568,0.585,0.592,0.607,0.662,0.709,0.835,62.457,92.649,128.406,185.826,265.391,324.628,387.178,760.378,1149.575,2553.811,0.003,0.004,0.005,0.006,0.006,0.006,0.007,0.008,0.009,0.011,0.081,0.094,0.105,0.119,0.135,0.138,0.152,0.187,0.212,0.265
1065.000,0.041,0.050,0.058,0.070,0.083,0.087,0.099,0.135,0.163,0.233,0.582,0.599,0.617,0.639,0.665,0.674,0.697,0.770,0.826,0.967,62.474,92.634,128.440,185.801,265.358,324.625,387.167,760.378,1149.331,2553.272,0.007,0.009,0.011,0.015,0.018,0.018,0.021,0.025,0.029,0.035,0.033,0.039,0.046,0.054,0.064,0.067,0.076,0.103,0.123,0.173
1066.000,0.019,0.025,0.032,0.042,0.055,0.062,0.073,0.120,0.159,0.260,0.538,0.551,0.564,0.584,0.610,0.624,0.647,0.740,0.818,1.020,69.363,102.866,142.591,206.288,294.683,360.328,429.839,844.260,1276.405,2834.255,0.006,0.007,0.008,0.009,0.009,0.009,0.010,0.011,0.011,0.013,0.081,0.090,0.097,0.105,0.112,0.113,0.119,0.132,0.142,0.167
1067.000,0.013,0.017,0.020,0.025,0.031,0.034,0.040,0.060,0.078,0.128,0.526,0.533,0.540,0.551,0.563,0.568,0.579,0.620,0.656,0.756,69.367,102.854,142.588,206.304,294.651,360.328,429.849,844.260,1276.145,2834.544,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.120,0.140,0.158,0.180,0.205,0.211,0.233,0.291,0.329,0.409
1068.000,0.010,0.013,0.016,0.020,0.025,0.027,0.031,0.046,0.059,0.096,0.521,0.526,0.532,0.540,0.549,0.553,0.562,0.593,0.619,0.691,69.375,102.854,142.599,206.296,294.631,360.327,429.857,844.260,1276.082,2834.882,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.008,0.154,0.179,0.202,0.233,0.266,0.275,0.305,0.388,0.447,0.579
107.000,0.017,0.022,0.028,0.036,0.046,0.055,0.062,0.113,0.187,0.548,1.034,1.044,1.055,1.071,1.092,1.109,1.123,1.227,1.375,2.095,417.744,617.140,854.955,1236.789,1766.236,2160.477,2576.833,5060.728,7650.985,16966.092,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.232,0.314,0.349,0.389,0.425,0.420,0.454,0.473,0.479,0.798
1070.000,0.003,0.004,0.005,0.007,0.008,0.009,0.010,0.015,0.020,0.032,0.507,0.509,0.511,0.513,0.516,0.518,0.520,0.531,0.539,0.564,15.353,22.804,31.610,45.735,65.314,79.915,95.312,187.168,282.994,628.825,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.010,0.011,0.104,0.121,0.138,0.160,0.183,0.191,0.212,0.275,0.322,0.432
1071.000,0.004,0.005,0.006,0.007,0.009,0.010,0.012,0.017,0.022,0.036,0.508,0.510,0.512,0.515,0.518,0.520,0.523,0.535,0.545,0.572,15.362,22.810,31.607,45.738,65.314,79.914,95.314,187.168,283.006,628.755,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.092,0.108,0.123,0.141,0.162,0.169,0.188,0.242,0.283,0.377
1072.000,0.016,0.020,0.025,0.030,0.037,0.040,0.046,0.065,0.081,0.121,0.532,0.541,0.549,0.561,0.574,0.579,0.591,0.631,0.662,0.742,15.383,22.801,31.615,45.737,65.322,79.915,95.307,187.168,282.861,628.597,0.012,0.017,0.020,0.026,0.030,0.030,0.035,0.041,0.047,0.054,0.021,0.025,0.028,0.033,0.038,0.040,0.045,0.059,0.070,0.097
1073.000,0.015,0.019,0.023,0.028,0.033,0.036,0.041,0.058,0.072,0.108,0.530,0.538,0.545,0.555,0.567,0.571,0.582,0.617,0.644,0.716,15.388,22.807,31.614,45.734,65.326,79.915,95.292,187.168,282.893,628.441,0.004,0.005,0.006,0.008,0.010,0.010,0.011,0.013,0.015,0.018,0.023,0.027,0.031,0.037,0.043,0.045,0.050,0.067,0.080,0.111
1074.000,0.102,0.129,0.156,0.193,0.235,0.250,0.288,0.411,0.509,0.767,0.704,0.758,0.813,0.886,0.969,1.001,1.076,1.322,1.519,2.034,-35.648,63.133,87.248,125.985,179.734,219.703,261.909,514.588,776.557,1722.696,-0.090,0.005,0.006,0.007,0.008,0.008,0.008,0.009,0.010,0.011,-0.001,0.009,0.010,0.011,0.012,0.012,0.013,0.016,0.018,0.021
1075.000,0.099,0.126,0.153,0.190,0.232,0.247,0.285,0.408,0.506,0.764,0.699,0.753,0.807,0.880,0.963,0.995,1.070,1.316,1.513,2.028,42.893,63.045,87.196,125.948,179.746,219.702,261.999,514.588,776.714,1721.225,0.056,0.066,0.072,0.085,0.094,0.094,0.104,0.115,0.126,0.719,0.002,0.009,0.010,0.011,0.012,0.013,0.014,0.016,0.018,0.021
1076.000,0.096,0.123,0.150,0.187,0.229,0.244,0.282,0.405,0.503,0.761,0.693,0.746,0.801,0.873,0.957,0.989,1.064,1.310,1.507,2.021,32.007,47.204,65.339,94.406,134.737,164.711,196.449,385.839,582.863,1291.275,0.074,0.087,0.095,0.112,0.124,0.124,0.136,0.150,0.163,0.311,0.004,0.007,0.008,0.009,0.009,0.010,0.010,0.012,0.013,0.016
1077.000,0.007,0.010,0.012,0.015,0.019,0.021,0.024,0.039,0.052,0.105,0.515,0.519,0.524,0.530,0.538,0.542,0.548,0.577,0.605,0.710,31.734,47.015,65.170,94.282,134.653,164.709,196.453,385.839,583.185,1295.366,0.005,0.005,0.005,0.006,0.007,0.007,0.008,0.009,0.010,0.012,0.097,0.112,0.126,0.143,0.161,0.164,0.180,0.216,0.234,0.254
1078.000,0.009,0.012,0.014,0.018,0.022,0.023,0.027,0.038,0.049,0.080,0.519,0.524,0.529,0.536,0.543,0.546,0.553,0.576,0.598,0.660,31.723,47.015,65.174,94.283,134.652,164.708,196.468,385.839,583.130,1295.767,0.004,0.005,0.005,0.007,0.008,0.008,0.010,0.011,0.013,0.015,0.076,0.090,0.102,0.119,0.139,0.145,0.163,0.219,0.252,0.325
1079.000,0.002,0.002,0.003,0.004,0.005,0.005,0.006,0.009,0.011,0.018,0.504,0.505,0.506,0.508,0.509,0.510,0.512,0.518,0.523,0.537,11.062,16.433,22.780,32.960,47.070,57.588,68.690,134.887,203.915,453.195,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.131,0.153,0.174,0.201,0.232,0.241,0.269,0.350,0.410,0.555
108.000,0.062,0.076,0.090,0.109,0.131,0.140,0.159,0.223,0.277,0.545,1.123,1.152,1.180,1.218,1.263,1.279,1.318,1.446,1.554,2.090,326.066,481.909,667.623,965.696,1379.465,1687.312,2012.116,3951.897,5974.667,13255.056,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.005,0.006,0.058,0.069,0.079,0.093,0.108,0.113,0.127,0.168,0.196,0.255
1080.000,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.013,0.017,0.027,0.506,0.507,0.509,0.511,0.514,0.515,0.517,0.526,0.534,0.554,11.069,16.439,22.777,32.961,47.069,57.588,68.691,134.887,203.909,453.144,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.007,0.088,0.103,0.117,0.135,0.155,0.161,0.180,0.233,0.273,0.367
1081.000,0.009,0.018,0.041,0.075,0.115,0.131,0.166,0.286,0.381,0.635,0.518,0.536,0.582,0.650,0.730,0.761,0.832,1.071,1.263,1.769,12.772,18.934,26.254,37.955,54.187,66.255,79.028,155.205,234.544,519.725,0.016,0.022,0.038,0.052,0.060,0.057,0.064,0.067,0.068,0.156,0.003,0.008,0.008,0.008,0.009,0.010,0.010,0.014,0.024,0.034
1082.000,0.005,0.006,0.008,0.010,0.013,0.015,0.017,0.028,0.042,0.157,0.510,0.513,0.516,0.520,0.526,0.529,0.534,0.557,0.583,0.815,12.768,18.912,26.214,37.930,54.160,66.255,79.030,155.205,234.800,519.210,0.009,0.009,0.010,0.011,0.012,0.012,0.014,0.015,0.017,0.020,0.058,0.068,0.076,0.086,0.095,0.096,0.106,0.120,0.122,0.133
1083.000,0.018,0.022,0.026,0.031,0.037,0.039,0.044,0.060,0.073,0.147,0.535,0.543,0.551,0.562,0.573,0.577,0.588,0.621,0.645,0.795,12.762,18.913,26.211,37.924,54.170,66.254,79.017,155.205,234.620,519.836,0.007,0.009,0.012,0.016,0.019,0.020,0.023,0.027,0.032,0.038,0.016,0.019,0.023,0.027,0.032,0.034,0.038,0.053,0.066,0.084
1084.000,0.004,0.005,0.006,0.008,0.010,0.011,0.012,0.018,0.024,0.039,0.508,0.510,0.513,0.516,0.520,0.521,0.525,0.537,0.547,0.578,12.751,18.906,26.216,37.927,54.167,66.254,79.032,155.205,234.561,521.240,0.004,0.005,0.006,0.008,0.009,0.009,0.011,0.012,0.014,0.016,0.072,0.084,0.096,0.110,0.127,0.131,0.146,0.188,0.219,0.288
1085.000,0.005,0.007,0.008,0.010,0.013,0.014,0.016,0.023,0.030,0.048,0.511,0.513,0.516,0.520,0.525,0.527,0.531,0.547,0.560,0.595,12.585,18.670,25.874,37.444,53.474,65.405,78.018,153.218,231.640,514.650,0.005,0.007,0.008,0.010,0.012,0.012,0.014,0.016,0.018,0.021,0.055,0.064,0.073,0.084,0.097,0.101,0.112,0.145,0.169,0.230
1086.000,0.057,0.070,0.084,0.104,0.130,0.144,0.167,0.261,0.337,0.527,0.613,0.640,0.668,0.707,0.759,0.787,0.834,1.022,1.173,1.554,84.539,139.253,192.980,279.290,398.893,487.897,581.925,1142.804,1726.805,3837.890,0.014,0.016,0.017,0.019,0.020,0.021,0.022,0.025,0.029,0.433,0.003,0.040,0.046,0.052,0.057,0.057,0.061,0.067,0.072,0.084
1087.000,0.054,0.067,0.081,0.101,0.127,0.141,0.165,0.260,0.336,0.527,0.609,0.635,0.662,0.701,0.754,0.782,0.830,1.019,1.172,1.553,-34.672,139.236,193.025,279.286,398.893,487.904,581.914,1142.804,1727.181,3836.718,-0.458,0.007,0.007,0.008,0.009,0.009,0.009,0.010,0.012,0.018,-0.001,0.042,0.048,0.054,0.058,0.058,0.062,0.068,0.072,0.084
1088.000,0.053,0.066,0.079,0.099,0.126,0.140,0.164,0.260,0.336,0.527,0.606,0.632,0.659,0.698,0.752,0.780,0.828,1.020,1.172,1.555,-128.453,139.246,193.060,279.292,398.897,487.901,581.889,1142.804,1727.513,3835.751,-0.291,0.016,0.017,0.019,0.020,0.020,0.021,0.024,0.027,0.035,-0.004,0.043,0.049,0.055,0.059,0.058,0.062,0.068,0.072,0.083
109.000,0.055,0.069,0.082,0.099,0.120,0.128,0.146,0.206,0.259,0.540,1.111,1.137,1.164,1.199,1.240,1.256,1.292,1.412,1.517,2.081,388.100,573.293,794.239,1148.908,1640.720,2007.087,2393.718,4701.109,7106.717,15764.805,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.077,0.091,0.104,0.122,0.142,0.148,0.166,0.220,0.252,0.303
1093.000,0.006,0.007,0.009,0.011,0.014,0.015,0.017,0.026,0.033,0.054,0.512,0.515,0.518,0.522,0.528,0.530,0.535,0.552,0.567,0.608,28.771,42.733,59.234,85.702,122.389,149.754,178.608,350.732,530.265,1178.339,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.115,0.134,0.152,0.176,0.201,0.209,0.232,0.299,0.347,0.458
1094.000,0.009,0.011,0.013,0.017,0.021,0.022,0.026,0.039,0.051,0.083,0.517,0.522,0.526,0.533,0.541,0.545,0.552,0.579,0.601,0.666,28.791,42.741,59.223,85.706,122.393,149.754,178.599,350.732,530.186,1178.153,0.004,0.005,0.006,0.007,0.008,0.008,0.009,0.011,0.012,0.014,0.077,0.090,0.102,0.117,0.133,0.137,0.152,0.192,0.221,0.284
1095.000,0.006,0.008,0.010,0.012,0.015,0.016,0.019,0.028,0.036,0.058,0.512,0.516,0.519,0.524,0.530,0.532,0.537,0.556,0.572,0.616,28.820,42.739,59.237,85.706,122.400,149.755,178.576,350.732,530.121,1177.727,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.107,0.125,0.141,0.163,0.187,0.194,0.216,0.277,0.322,0.425
1096.000,0.007,0.009,0.011,0.014,0.018,0.019,0.022,0.034,0.044,0.074,0.515,0.519,0.523,0.529,0.536,0.539,0.545,0.568,0.589,0.649,28.817,42.735,59.237,85.699,122.412,149.755,178.571,350.732,530.166,1177.564,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.089,0.104,0.118,0.135,0.154,0.159,0.177,0.224,0.256,0.321
1097.000,0.028,0.034,0.040,0.048,0.057,0.060,0.068,0.094,0.114,0.165,0.556,0.568,0.580,0.596,0.614,0.620,0.637,0.689,0.729,0.830,28.825,42.732,59.247,85.705,122.401,149.755,178.598,350.732,530.073,1177.822,0.008,0.012,0.014,0.019,0.023,0.023,0.027,0.032,0.037,0.045,0.023,0.027,0.032,0.038,0.045,0.047,0.053,0.073,0.088,0.125
1098.000,0.003,0.004,0.005,0.007,0.008,0.009,0.010,0.015,0.020,0.032,0.507,0.509,0.510,0.513,0.516,0.518,0.520,0.531,0.539,0.564,26.530,39.410,54.632,79.045,112.887,138.114,164.734,323.491,489.037,1086.869,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.181,0.211,0.240,0.278,0.319,0.332,0.369,0.477,0.557,0.745
1099.000,0.006,0.008,0.010,0.012,0.015,0.016,0.018,0.028,0.036,0.057,0.512,0.516,0.519,0.524,0.529,0.532,0.537,0.555,0.571,0.615,26.544,39.424,54.625,79.048,112.887,138.115,164.733,323.491,489.028,1086.751,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.099,0.116,0.131,0.151,0.173,0.180,0.200,0.257,0.299,0.395
110.000,0.037,0.047,0.057,0.070,0.085,0.091,0.104,0.147,0.180,0.263,0.574,0.594,0.614,0.640,0.671,0.681,0.708,0.794,0.860,1.027,47.886,70.571,97.718,141.307,201.767,246.799,294.279,577.963,874.026,1938.984,0.010,0.014,0.016,0.021,0.025,0.025,0.028,0.032,0.036,0.042,0.028,0.032,0.036,0.041,0.047,0.049,0.054,0.071,0.083,0.112
1100.000,0.008,0.010,0.012,0.015,0.019,0.021,0.024,0.036,0.046,0.075,0.516,0.520,0.525,0.531,0.538,0.542,0.548,0.572,0.593,0.650,47.489,70.449,97.643,141.296,201.791,246.892,294.407,578.176,874.217,1941.958,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.007,0.009,0.135,0.158,0.179,0.206,0.235,0.244,0.271,0.346,0.401,0.524
1101.000,0.012,0.015,0.018,0.023,0.028,0.031,0.035,0.052,0.067,0.108,0.524,0.530,0.537,0.546,0.556,0.561,0.570,0.605,0.634,0.716,47.497,70.430,97.651,141.286,201.782,246.892,294.414,578.176,873.769,1941.703,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.009,0.011,0.089,0.104,0.119,0.137,0.158,0.163,0.182,0.232,0.267,0.345
1102.000,0.009,0.012,0.014,0.018,0.022,0.024,0.028,0.042,0.054,0.086,0.519,0.524,0.529,0.536,0.545,0.549,0.556,0.584,0.608,0.672,47.470,70.453,97.628,141.293,201.774,246.891,294.412,578.176,874.043,1942.121,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.115,0.134,0.152,0.175,0.201,0.208,0.231,0.295,0.341,0.448
1103.000,0.007,0.009,0.011,0.014,0.017,0.018,0.021,0.032,0.041,0.067,0.514,0.518,0.522,0.527,0.534,0.537,0.543,0.564,0.582,0.633,26.561,39.418,54.624,79.054,112.893,138.115,164.721,323.491,489.066,1086.609,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.086,0.100,0.113,0.130,0.149,0.155,0.172,0.220,0.255,0.335
1104.000,0.024,0.031,0.037,0.047,0.058,0.064,0.074,0.112,0.145,0.234,0.548,0.561,0.575,0.594,0.617,0.628,0.648,0.724,0.789,0.968,123.409,182.754,253.299,366.472,523.387,640.186,763.542,1499.683,2266.764,5035.133,0.003,0.004,0.005,0.006,0.006,0.006,0.007,0.008,0.009,0.010,0.114,0.131,0.147,0.166,0.186,0.191,0.209,0.254,0.283,0.341
1105.000,0.052,0.063,0.075,0.090,0.107,0.114,0.130,0.183,0.226,0.337,0.604,0.627,0.649,0.680,0.715,0.729,0.760,0.866,0.952,1.174,123.389,182.805,253.305,366.450,523.481,640.186,763.499,1499.683,2267.666,5034.035,0.006,0.007,0.008,0.011,0.012,0.013,0.014,0.017,0.020,0.023,0.050,0.059,0.069,0.080,0.093,0.097,0.108,0.139,0.161,0.207
1106.000,0.012,0.015,0.018,0.022,0.028,0.030,0.035,0.052,0.067,0.108,0.523,0.529,0.536,0.544,0.555,0.560,0.569,0.604,0.633,0.715,105.297,155.939,216.131,312.697,446.579,546.319,651.540,1279.641,1933.986,4296.578,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.208,0.242,0.273,0.314,0.358,0.370,0.410,0.519,0.595,0.764
1107.000,0.045,0.054,0.064,0.076,0.090,0.095,0.108,0.147,0.177,0.253,0.590,0.609,0.628,0.652,0.680,0.690,0.715,0.794,0.855,1.006,73.957,109.603,151.899,219.744,313.903,384.004,457.840,899.315,1359.787,3019.004,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.008,0.035,0.042,0.049,0.058,0.069,0.072,0.081,0.110,0.132,0.184
1108.000,0.049,0.059,0.070,0.084,0.100,0.105,0.120,0.165,0.200,0.285,0.597,0.618,0.639,0.667,0.699,0.711,0.740,0.830,0.899,1.071,73.939,109.577,151.903,219.757,313.854,384.004,457.893,899.315,1359.054,3019.629,0.006,0.008,0.009,0.012,0.014,0.015,0.017,0.020,0.023,0.027,0.032,0.039,0.045,0.052,0.061,0.064,0.072,0.095,0.113,0.157
1109.000,0.011,0.014,0.017,0.022,0.027,0.030,0.035,0.053,0.069,0.114,0.522,0.529,0.535,0.544,0.555,0.560,0.569,0.606,0.638,0.728,47.478,70.433,97.665,141.281,201.772,246.891,294.419,578.176,873.928,1941.409,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.009,0.096,0.111,0.125,0.143,0.162,0.167,0.184,0.229,0.259,0.322
111.000,0.054,0.064,0.074,0.087,0.102,0.108,0.121,0.163,0.196,0.279,0.609,0.629,0.649,0.675,0.705,0.715,0.742,0.827,0.892,1.057,47.882,70.597,97.718,141.304,201.724,246.802,294.257,577.963,873.704,1991.876,0.011,0.016,0.019,0.026,0.031,0.031,0.036,0.044,0.052,0.063,0.018,0.023,0.027,0.032,0.038,0.040,0.045,0.062,0.074,0.107
1110.000,0.055,0.066,0.077,0.092,0.109,0.114,0.129,0.176,0.212,0.300,0.610,0.632,0.655,0.684,0.717,0.729,0.759,0.852,0.923,1.101,153.613,227.392,315.172,456.017,651.153,796.770,949.988,1865.886,2822.955,6262.454,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.009,0.059,0.071,0.082,0.097,0.115,0.120,0.136,0.183,0.218,0.303
1111.000,0.057,0.071,0.085,0.103,0.124,0.131,0.149,0.206,0.250,0.358,0.615,0.643,0.670,0.706,0.747,0.761,0.798,0.913,1.000,1.215,153.610,227.389,315.163,456.007,651.162,796.769,949.974,1865.886,2822.835,6262.420,0.005,0.007,0.008,0.010,0.012,0.012,0.014,0.016,0.018,0.021,0.056,0.065,0.074,0.085,0.098,0.102,0.114,0.149,0.175,0.237
1112.000,0.068,0.083,0.098,0.118,0.140,0.148,0.169,0.231,0.279,0.397,0.635,0.666,0.696,0.736,0.781,0.797,0.837,0.963,1.059,1.294,152.162,225.307,312.252,451.806,645.286,789.252,941.300,1848.837,2796.240,6204.945,0.006,0.008,0.009,0.012,0.014,0.014,0.016,0.019,0.021,0.025,0.046,0.054,0.062,0.072,0.083,0.087,0.097,0.127,0.149,0.203
1113.000,0.031,0.039,0.048,0.061,0.077,0.084,0.097,0.148,0.190,0.300,0.561,0.579,0.597,0.622,0.653,0.667,0.695,0.796,0.880,1.099,152.145,225.322,312.292,451.782,645.321,789.255,941.279,1848.837,2795.953,6206.119,0.004,0.005,0.005,0.006,0.007,0.007,0.008,0.008,0.009,0.011,0.109,0.124,0.137,0.153,0.170,0.173,0.188,0.224,0.248,0.301
1114.000,0.012,0.015,0.019,0.023,0.029,0.032,0.036,0.055,0.071,0.115,0.524,0.531,0.537,0.547,0.558,0.563,0.573,0.610,0.641,0.729,92.022,136.670,189.450,274.111,391.438,478.957,571.259,1121.768,1695.820,3768.691,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.173,0.201,0.227,0.261,0.297,0.306,0.339,0.427,0.489,0.622
1115.000,0.029,0.036,0.044,0.055,0.069,0.075,0.087,0.130,0.166,0.263,0.557,0.573,0.589,0.611,0.638,0.649,0.673,0.760,0.832,1.025,234.557,348.385,482.798,698.574,997.652,1220.632,1455.864,2858.936,4322.048,9604.448,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.006,0.006,0.181,0.208,0.233,0.264,0.296,0.304,0.334,0.407,0.455,0.558
1116.000,0.044,0.056,0.068,0.085,0.105,0.113,0.131,0.192,0.240,0.361,0.587,0.611,0.636,0.670,0.710,0.726,0.762,0.884,0.980,1.222,234.677,348.399,482.751,698.619,997.694,1220.630,1455.799,2858.936,4321.908,9603.232,0.003,0.004,0.005,0.006,0.006,0.006,0.007,0.008,0.009,0.010,0.115,0.131,0.145,0.163,0.182,0.187,0.204,0.250,0.283,0.359
1117.000,0.072,0.086,0.101,0.119,0.141,0.148,0.167,0.226,0.272,0.384,0.644,0.673,0.701,0.739,0.781,0.796,0.834,0.953,1.044,1.268,234.787,348.394,482.831,698.682,997.784,1220.628,1455.764,2858.936,4322.814,9602.459,0.004,0.005,0.006,0.008,0.009,0.009,0.011,0.013,0.015,0.018,0.066,0.080,0.093,0.110,0.129,0.135,0.152,0.202,0.239,0.329
