DAY,GRID_NO,HUMIDITY_06H,HUMIDITY_09H,HUMIDITY_12H,HUMIDITY_15H,HUMIDITY_18H,SNOWDEPTH,LATITUDE,LONGITUDE,ALTITUDE,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,VAPOURPRESSURE,WINDSPEED,PRECIPITATION,E0,ES0,ET0,RADIATION,SUNSHINE_CALC,YEAR,MONTH
27,101096,,,,,,,50.72749,5.27314,128,20,12.6,16.3,15.41,4.7,4.6,3.67,3.26,2.79,15461,3.94280923437721,1982,06
28,101096,,,,,,,50.72749,5.27314,128,19.5,11.5,15.5,13.94,4.6,6,3.66,3.27,2.86,15041,3.62378616970149,1982,06
29,101096,,,,,,,50.72749,5.27314,128,18.7,11.2,15,14,4.1,1.4,3.42,3.06,2.58,14661,3.33692568167685,1982,06
30,101096,,,,,,,50.72749,5.27314,128,20,10.7,15.4,12.97,3.2,6.2,4.41,3.89,3.58,20403,7.83213428847273,1982,06
01,101096,,,,,,,50.72749,5.27314,128,19.5,9.9,14.7,13.6,2.3,0,3.01,2.68,2.43,13161,2.18780564533058,1982,07
02,101096,,,,,,,50.72749,5.27314,128,26.4,15.2,20.8,16.38,3.4,0.7,6.2,5.49,5.16,24958,11.4212229977855,1982,07
03,101096,,,,,,,50.72749,5.27314,128,25.4,14.6,20,20.49,2.6,7.3,1.87,1.68,1.84,6780,0,1982,07
04,101096,,,,,,,50.72749,5.27314,128,18.2,10.8,14.5,12.3,4.7,1.4,3.97,3.56,3.12,16105,4.5322268429246,1982,07
05,101096,,,,,,,50.72749,5.27314,128,20.5,11.2,15.9,13.44,3,0,4.11,3.68,3.24,16752,5.05582239900957,1982,07
06,101096,,,,,,,50.72749,5.27314,128,21.7,13.9,17.8,14.81,3.1,0,4.25,3.82,3.35,15911,4.41571590531463,1982,07
07,101096,,,,,,,50.72749,5.27314,128,23.4,14.8,19.1,17.05,1.4,0,4.19,3.69,3.33,17903,5.9962857125209,1982,07
08,101096,,,,,,,50.72749,5.27314,128,26.2,14.2,20.2,15.51,1.7,0,5.78,5.02,4.97,27513,13.5542814184252,1982,07
09,101096,,,,,,,50.72749,5.27314,128,31.6,15.7,23.7,16.91,3.5,0,7.21,6.37,6.55,28247,14.1583156632914,1982,07
10,101096,,,,,,,50.72749,5.27314,128,27.5,16.1,21.8,20.05,2.6,0,5.75,5.06,4.56,24256,11.0540530310784,1982,07
11,101096,,,,,,,50.72749,5.27314,128,27.9,15.1,21.5,19.72,3,0,5.92,5.18,4.91,25716,12.2307197419956,1982,07
12,101096,,,,,,,50.72749,5.27314,128,29.4,17.9,23.7,19.59,2.8,0,6.31,5.56,5.33,25589,12.1624408748454,1982,07
13,101096,,,,,,,50.72749,5.27314,128,29.8,16.5,23.2,19.99,2.6,0,6.19,5.44,5.25,25583,12.1907995878149,1982,07
14,101096,,,,,,,50.72749,5.27314,128,31.1,18.8,25,22.73,2.4,0,5.13,4.55,4.46,19411,7.36215729558038,1982,07
15,101096,,,,,,,50.72749,5.27314,128,28.6,16.8,22.7,19.52,4.6,19.1,5.57,4.98,4.72,20106,7.94191317549232,1982,07
16,101096,,,,,,,50.72749,5.27314,128,23.5,15.7,19.6,16.88,2.7,5.2,4.93,4.37,3.88,20170,8.02594900224768,1982,07
17,101096,,,,,,,50.72749,5.27314,128,23,12.3,17.7,13.27,1.9,0,4.79,4.17,4.12,23359,10.5812391111734,1982,07
18,101096,,,,,,,50.72749,5.27314,128,23.7,12.8,18.3,13.37,2.9,0,5.48,4.78,4.74,25933,12.6568973879933,1982,07
19,101096,,,,,,,50.72749,5.27314,128,23.4,13,18.2,15.44,3.6,0,4.37,3.87,3.68,18303,6.65620898889732,1982,07
20,101096,,,,,,,50.72749,5.27314,128,25.8,13.7,19.8,17.51,3.1,0,4.96,4.37,4.06,21077,8.89358870042948,1982,07
21,101096,,,,,,,50.72749,5.27314,128,25,16.3,20.7,19.49,3.4,0,4.2,3.77,3.17,15154,4.23196980004084,1982,07
22,101096,,,,,,,50.72749,5.27314,128,22.1,13.3,17.7,15.64,2.5,0,3.55,3.2,2.72,13189,2.70647074437675,1982,07
23,101096,,,,,,,50.72749,5.27314,128,21,14.5,17.8,15.17,1.8,0,3.48,3.14,2.61,12740,2.38494150500155,1982,07
24,101096,,,,,,,50.72749,5.27314,128,19.9,15.7,17.8,17.85,2.8,0,1.84,1.66,1.63,6665,0,1982,07
25,101096,,,,,,,50.72749,5.27314,128,17.3,14,15.7,15.27,1.6,2.3,1.8,1.62,1.56,7262,0,1982,07
26,101096,,,,,,,50.72749,5.27314,128,19.7,12.3,16,14.3,2.3,0.3,2.7,2.43,2.19,10262,0.516236140074689,1982,07
27,101096,,,,,,,50.72749,5.27314,128,19.1,9.2,14.2,13.03,2.2,0,2.36,2.12,2.03,9644,0.0579271260059906,1982,07
28,101096,,,,,,,50.72749,5.27314,128,20.2,11.8,16,14.4,1.7,0,3.18,2.83,2.51,13772,3.40742272495775,1982,07
29,101096,,,,,,,50.72749,5.27314,128,25,14,19.5,17.71,2.7,2.1,4.83,4.22,4.01,22247,10.2640630255909,1982,07
30,101096,,,,,,,50.72749,5.27314,128,26.4,16.3,21.4,17.88,3.4,0,4.22,3.79,3.75,14898,4.40301419029435,1982,07
31,101096,,,,,,,50.72749,5.27314,128,25.3,16.6,21,20.15,2.2,0.4,3.34,2.98,2.67,12405,2.4393830695021,1982,07
01,101096,,,,,,,50.72749,5.27314,128,24.6,15.5,20.1,19.79,1.6,0.4,3.78,3.32,3.02,16456,5.75987343420496,1982,08
02,101096,,,,,,,50.72749,5.27314,128,27.9,16,22,19.35,1.8,0,4.82,4.22,4.12,20948,9.45229798829014,1982,08
03,101096,,,,,,,50.72749,5.27314,128,29.1,18.6,23.9,19.59,2.2,0,4.75,4.26,4.03,16461,5.87174848964339,1982,08
04,101096,,,,,,,50.72749,5.27314,128,27.4,18.1,22.8,22.29,2.7,0,3.88,3.47,3.15,14197,4.08565099603499,1982,08
05,101096,,,,,,,50.72749,5.27314,128,24.2,15.7,20,19.49,1.8,0,2.98,2.66,2.39,11408,1.86440250608641,1982,08
06,101096,,,,,,,50.72749,5.27314,128,24.9,13.9,19.4,17.88,1.6,2.3,3.97,3.47,3.26,17804,7.14236893248094,1982,08
07,101096,,,,,,,50.72749,5.27314,128,24,14.9,19.5,20.55,2.3,0,2.48,2.22,1.97,9527,0.422572012538765,1982,08
08,101096,,,,,,,50.72749,5.27314,128,23.3,15.7,19.5,18.85,1.8,6.7,2.75,2.47,2.14,10145,0.977945185752485,1982,08
09,101096,,,,,,,50.72749,5.27314,128,21,14.9,18,17.81,2.9,0,1.88,1.68,1.71,7204,0,1982,08
10,101096,,,,,,,50.72749,5.27314,128,22.4,14,18.2,16.84,2.3,0.1,2.92,2.58,2.54,12439,2.97382633265348,1982,08
11,101096,,,,,,,50.72749,5.27314,128,24.6,13,18.8,16.78,2.1,1,4.46,3.85,3.78,22184,11.1033160606824,1982,08
12,101096,,,,,,,50.72749,5.27314,128,27.8,16.2,22,18.15,4.7,0,5.26,4.68,4.76,20348,9.66027880667339,1982,08
13,101096,,,,,,,50.72749,5.27314,128,23.2,13.2,18.2,15.61,4,1.4,3.41,3.09,2.83,11819,2.63346630368946,1982,08
14,101096,,,,,,,50.72749,5.27314,128,21.1,13.3,17.2,14.04,2.4,6.3,4.14,3.63,3.39,19334,8.97423021695334,1982,08
15,101096,,,,,,,50.72749,5.27314,128,21.8,15,18.4,17.15,4.1,0.5,2.92,2.61,2.5,11489,2.47753129385853,1982,08
16,101096,,,,,,,50.72749,5.27314,128,22.6,13.9,18.3,15.01,3.2,1,4.03,3.57,3.37,17240,7.37676673357413,1982,08
17,101096,,,,,,,50.72749,5.27314,128,22.4,14.4,18.4,16.08,4.2,0,3.63,3.25,2.97,14022,4.73959542239736,1982,08
18,101096,,,,,,,50.72749,5.27314,128,22.1,12.8,17.5,15.78,6.3,5.3,3.56,3.19,2.99,13885,4.69494859536149,1982,08
19,101096,,,,,,,50.72749,5.27314,128,20.5,13,16.8,13.27,4.2,11.6,4.24,3.72,3.59,19685,9.69776163653455,1982,08
20,101096,,,,,,,50.72749,5.27314,128,19.6,11.6,15.6,11.86,5.3,0,4.36,3.87,3.69,19246,9.41549263756148,1982,08
21,101096,,,,,,,50.72749,5.27314,128,18.3,11,14.7,13.13,3.7,0,2.25,2.03,2.02,8830,0.587942384656247,1982,08
22,101096,,,,,,,50.72749,5.27314,128,19.3,10.7,15,14.17,3.8,0,2.49,2.25,2.02,9384,1.12460155724144,1982,08
23,101096,,,,,,,50.72749,5.27314,128,19.6,12.5,16.1,14.81,3.2,0,2.59,2.33,2.14,10061,1.77234626989671,1982,08
24,101096,,,,,,,50.72749,5.27314,128,19.2,12.2,15.7,14.81,4.1,0,2.44,2.2,1.97,9417,1.28105058047799,1982,08
25,101096,,,,,,,50.72749,5.27314,128,19.8,12.7,16.3,14.64,3.5,2.8,3.2,2.84,2.54,13839,5.19596936095712,1982,08
26,101096,,,,,,,50.72749,5.27314,128,21,13,17,17.48,2.4,15,1.93,1.7,1.69,8844,0.912905385249828,1982,08
27,101096,,,,,,,50.72749,5.27314,128,19.2,11.8,15.5,13.03,4.1,0.5,3.45,3.03,2.94,16577,7.76940342986991,1982,08
28,101096,,,,,,,50.72749,5.27314,128,19.9,10.1,15,12.97,1.5,0.8,3.22,2.73,2.76,19038,10.0384964060165,1982,08
29,101096,,,,,,,50.72749,5.27314,128,22,9.2,15.6,12.63,2.1,0,3.53,2.99,3.19,21026,11.9108242580594,1982,08
30,101096,,,,,,,50.72749,5.27314,128,23.8,12,17.9,13.6,4.3,0,3.78,3.38,3.65,15239,6.87867774812248,1982,08
31,101096,,,,,,,50.72749,5.27314,128,19.7,12.2,16,15.61,3.1,2.9,2.02,1.81,1.73,8317,0.782846723222768,1982,08
01,101096,,,,,,,50.72749,5.27314,128,18,10.9,14.5,12.97,4.2,0.6,2.85,2.54,2.29,12342,4.47251104576612,1982,09
02,101096,,,,,,,50.72749,5.27314,128,20.5,11,15.8,13.5,2.9,2.2,3.06,2.65,2.76,16260,8.10394131523196,1982,09
03,101096,,,,,,,50.72749,5.27314,128,21.1,7.6,14.4,11.73,2.3,0,3,2.53,2.88,18653,10.3885184937557,1982,09
04,101096,,,,,,,50.72749,5.27314,128,23.5,9.6,16.6,12.5,2.4,0,3.21,2.72,3.23,18662,10.5205297187897,1982,09
05,101096,,,,,,,50.72749,5.27314,128,27.5,12.5,20,15.14,3.8,1.3,3.87,3.41,3.98,16406,8.57426908177007,1982,09
06,101096,,,,,,,50.72749,5.27314,128,25.3,14.3,19.8,17.51,3.2,3.5,2.72,2.4,2.54,11445,4.10802502454902,1982,09
07,101096,,,,,,,50.72749,5.27314,128,20.9,12.3,16.6,15.74,3.5,0.4,2.22,1.98,1.88,8949,1.88200944354118,1982,09
08,101096,,,,,,,50.72749,5.27314,128,19.8,13.7,16.8,15.34,2.4,0,2.27,2.02,1.94,9886,2.83940020817275,1982,09
09,101096,,,,,,,50.72749,5.27314,128,21.3,11.4,16.4,14.81,1.3,0,2.32,2.02,1.93,11580,4.52057391305688,1982,09
10,101096,,,,,,,50.72749,5.27314,128,24.2,12.4,18.3,15.88,1.9,0,2.87,2.44,2.72,15624,8.44630169741878,1982,09
11,101096,,,,,,,50.72749,5.27314,128,25.4,14.8,20.1,18.78,1.8,0,2.66,2.31,2.3,12312,5.41835000193204,1982,09
12,101096,,,,,,,50.72749,5.27314,128,24.8,13.4,19.1,18.48,1.3,0,2.51,2.14,2.21,13314,6.48609113401279,1982,09
13,101096,,,,,,,50.72749,5.27314,128,21.9,13.8,17.9,18.08,1.4,0.1,1.8,1.59,1.52,8102,1.57553188222256,1982,09
14,101096,,,,,,,50.72749,5.27314,128,22.5,10.5,16.5,15.84,1.4,0,2.38,1.98,2.22,15184,8.53559228852793,1982,09
15,101096,,,,,,,50.72749,5.27314,128,26.5,13.9,20.2,17.35,1.3,0,2.63,2.21,2.62,14975,8.46399566502744,1982,09
16,101096,,,,,,,50.72749,5.27314,128,26.9,14.9,20.9,17.98,1.2,0,2.64,2.24,2.5,14413,8.0447721533708,1982,09
17,101096,,,,,,,50.72749,5.27314,128,26.8,14.1,20.5,18.62,1.5,0,2.42,2.07,2.29,12594,6.37461216366746,1982,09
18,101096,,,,,,,50.72749,5.27314,128,26.5,14.3,20.4,18.22,2,0,2.39,2.09,2.24,10760,4.66621530092003,1982,09
19,101096,,,,,,,50.72749,5.27314,128,27.3,14.6,21,17.18,2.6,3.9,2.96,2.56,2.95,14297,8.33353753734991,1982,09
20,101096,,,,,,,50.72749,5.27314,128,25.2,16.9,21.1,20.09,5.5,0,2.55,2.31,2.49,8217,2.31469387561186,1982,09
21,101096,,,,,,,50.72749,5.27314,128,21.3,12.3,16.8,16.58,5.3,0.5,1.85,1.67,1.75,6712,0.87447252629748,1982,09
22,101096,,,,,,,50.72749,5.27314,128,17.9,7.3,12.6,10.93,2,3.7,1.95,1.6,1.96,14325,8.78867966325509,1982,09
23,101096,,,,,,,50.72749,5.27314,128,16.6,7.5,12.1,11.23,4.5,0,1.98,1.73,1.81,10342,4.80858140642056,1982,09
24,101096,,,,,,,50.72749,5.27314,128,18.3,11.2,14.8,12.6,4.1,1.4,2.27,1.93,2.21,13227,7.93997250783125,1982,09
25,101096,,,,,,,50.72749,5.27314,128,20.2,13.8,17,15.61,3.3,0,1.52,1.39,1.55,4776,0,1982,09
26,101096,,,,,,,50.72749,5.27314,128,18.8,13.5,16.1,14.84,5.1,6.5,1.76,1.61,1.7,5595,0.128684201771034,1982,09
27,101096,,,,,,,50.72749,5.27314,128,18.8,11,14.9,12.23,5,3.2,2.56,2.22,2.52,13759,8.94958713846878,1982,09
28,101096,,,,,,,50.72749,5.27314,128,19.8,10.4,15.1,13.07,3.1,0.4,2.05,1.74,2.02,12560,7.81223105719841,1982,09
29,101096,,,,,,,50.72749,5.27314,128,21.8,13.3,17.6,13.4,2.7,0,2.4,2.06,2.43,12971,8.40832471098263,1982,09
30,101096,,,,,,,50.72749,5.27314,128,18.7,13,15.9,16.61,1.7,1.4,0.67,0.59,0.85,3091,0,1982,09
01,101096,,,,,,,50.72749,5.27314,128,17.7,9.5,13.6,13.27,1.5,8.7,1.48,1.24,1.34,9883,5.30068469568733,1982,10
02,101096,,,,,,,50.72749,5.27314,128,19.1,8.6,13.9,13.07,1.3,0,1.45,1.14,1.5,12744,8.6284190918264,1982,10
04,101096,,,,,,,50.72749,5.27314,128,17.7,10.4,14.1,13.27,2.3,0,1.52,1.29,1.4,9213,4.93526714842257,1982,10
03,101096,,,,,,,50.72749,5.27314,128,18.4,10.2,14.3,14.61,1.5,0,1.3,1.13,1.06,6620,1.88350123139297,1982,10
05,101096,,,,,,,50.72749,5.27314,128,15.1,9,12.1,12.4,2.7,2.7,0.9,0.79,1,4954,0.173070175571997,1982,10
06,101096,,,,,,,50.72749,5.27314,128,13.5,5.3,9.4,10.83,2.5,0.4,0.96,0.84,0.83,5556,0.956778880363859,1982,10
07,101096,,,,,,,50.72749,5.27314,128,13.3,9.8,11.6,12.9,3.9,10.2,0.41,0.36,0.63,2089,0,1982,10
08,101096,,,,,,,50.72749,5.27314,128,12.6,10.2,11.4,12.5,4.7,48.3,0.64,0.58,0.72,2646,0,1982,10
09,101096,,,,,,,50.72749,5.27314,128,11.8,9.4,10.6,11.66,4,5.4,0.74,0.66,0.74,3292,0,1982,10
10,101096,,,,,,,50.72749,5.27314,128,13.6,8.8,11.2,11.63,4.1,16.9,1.23,1.11,1.02,5093,0.78024795793515,1982,10
11,101096,,,,,,,50.72749,5.27314,128,12.9,9.7,11.3,12.4,3.2,1.3,0.67,0.6,0.7,3133,0,1982,10
12,101096,,,,,,,50.72749,5.27314,128,12.5,9.1,10.8,11.46,4.5,9.1,1.04,0.94,0.9,4169,0,1982,10
13,101096,,,,,,,50.72749,5.27314,128,13,9,11,11.8,5.8,3.5,0.73,0.65,0.86,3185,0,1982,10
14,101096,,,,,,,50.72749,5.27314,128,12.7,9.2,11,11.53,5.9,8.6,1.07,0.97,1,4431,0.328388768980917,1982,10
15,101096,,,,,,,50.72749,5.27314,128,12.3,6.3,9.3,9.99,4,21.9,1.03,0.9,1.01,5940,2.32914661375699,1982,10
16,101096,,,,,,,50.72749,5.27314,128,12.3,4.8,8.6,9.16,4.6,0,1.29,1.12,1.14,7949,5.01072299287315,1982,10
17,101096,,,,,,,50.72749,5.27314,128,14.7,9.2,12,10.73,5.6,1.5,1.58,1.36,1.63,8891,6.36730605420881,1982,10
18,101096,,,,,,,50.72749,5.27314,128,16.2,10.3,13.3,12.13,4.1,0.1,1.21,1.06,1.33,6492,3.3839102735848,1982,10
19,101096,,,,,,,50.72749,5.27314,128,15.7,8.9,12.3,11.76,4.1,0.1,0.94,0.74,1.2,8777,6.52419507735799,1982,10
20,101096,,,,,,,50.72749,5.27314,128,15.8,9,12.4,10.66,5.6,0,1.28,1.04,1.72,10140,8.49947079325113,1982,10
21,101096,,,,,,,50.72749,5.27314,128,17.8,9.2,13.5,11.76,3.2,0,0.92,0.68,1.38,9851,8.28623604046215,1982,10
22,101096,,,,,,,50.72749,5.27314,128,19.8,10.8,15.3,12.9,2.8,0,0.96,0.73,1.43,9019,7.32597323059287,1982,10
23,101096,,,,,,,50.72749,5.27314,128,17.8,10.6,14.2,14.54,2.5,0,0.8,0.71,0.77,3820,0.319742822829665,1982,10
24,101096,,,,,,,50.72749,5.27314,128,13.3,6.2,9.8,9.93,2.8,9.6,0.62,0.46,0.89,7521,5.56858385074145,1982,10
25,101096,,,,,,,50.72749,5.27314,128,13.6,5.4,9.5,9.73,4.3,0,0.94,0.83,1.11,5101,2.30250044908109,1982,10
26,101096,,,,,,,50.72749,5.27314,128,13.4,8.6,11,11.73,3.5,0,0.83,0.73,0.75,4177,1.09486075966162,1982,10
27,101096,,,,,,,50.72749,5.27314,128,14,10.7,12.4,12.87,1.2,0.9,0.49,0.4,0.57,3992,0.924006808411734,1982,10
28,101096,,,,,,,50.72749,5.27314,128,15.4,7.6,11.5,11.97,1.6,0,0.29,0.17,0.61,7468,6.08318690853293,1982,10
29,101096,,,,,,,50.72749,5.27314,128,14.7,6.5,10.6,11.23,1.8,0,0.43,0.32,0.63,5080,2.71501270691321,1982,10
30,101096,,,,,,,50.72749,5.27314,128,9.3,6.8,8.1,9.56,1.4,0,0.33,0.29,0.54,1866,0,1982,10
31,101096,,,,,,,50.72749,5.27314,128,13.1,5.6,9.4,9.49,3.6,0,0.71,0.56,0.92,6900,5.68376364117074,1982,10
01,101096,,,,,,,50.72749,5.27314,128,16,9.9,13,12.27,4,0,1.14,1.04,1.02,3878,1.22417494957021,1982,11
02,101096,,,,,,,50.72749,5.27314,128,16.9,9.2,13.1,13.34,2.2,0,0.49,0.34,0.7,6163,4.83948109920977,1982,11
03,101096,,,,,,,50.72749,5.27314,128,12.8,8.6,10.7,12.3,1,0,0.34,0.28,0.43,2257,0,1982,11
04,101096,,,,,,,50.72749,5.27314,128,11.3,8.1,9.7,11.56,0.7,0.2,0.19,0.13,0.38,2572,0,1982,11
05,101096,,,,,,,50.72749,5.27314,128,11.5,8.3,9.9,10.73,2.9,0,0.51,0.45,0.64,2775,0,1982,11
06,101096,,,,,,,50.72749,5.27314,128,13.1,3.8,8.5,8.09,4.4,0,0.33,0.17,1.03,7592,7.68377924738857,1982,11
07,101096,,,,,,,50.72749,5.27314,128,13.3,2.1,7.7,6.92,4.4,0,1.03,0.94,1.44,4347,2.56064476781313,1982,11
08,101096,,,,,,,50.72749,5.27314,128,16.7,8.6,12.7,10.49,8.1,0.1,1.84,1.77,2.07,3060,0.545767717410088,1982,11
09,101096,,,,,,,50.72749,5.27314,128,14.7,10.9,12.8,12.67,5.7,2.8,0.72,0.67,0.96,1867,0,1982,11
10,101096,,,,,,,50.72749,5.27314,128,12.3,9.4,10.9,11.26,5.3,1,0.8,0.74,0.81,2772,0.223961054605294,1982,11
11,101096,,,,,,,50.72749,5.27314,128,13.6,8.5,11.1,10.8,5.1,0,0.37,0.23,0.8,6475,6.60149883723585,1982,11
12,101096,,,,,,,50.72749,5.27314,128,14.4,8.4,11.4,11.33,6.8,0,0.89,0.81,1.07,3656,1.89644834923396,1982,11
13,101096,,,,,,,50.72749,5.27314,128,10.4,5.4,7.9,9.76,4.5,9.8,0.35,0.29,0.5,2541,0.0498137298926194,1982,11
14,101096,,,,,,,50.72749,5.27314,128,7.6,3.9,5.8,7.65,6,2.9,0.52,0.43,0.71,4732,3.97040034808813,1982,11
15,101096,,,,,,,50.72749,5.27314,128,6.1,2,4.1,7.65,2.6,1.3,0.19,0.16,0.36,1567,0,1982,11
16,101096,,,,,,,50.72749,5.27314,128,5.6,1.2,3.4,7.22,6.2,1.3,0.36,0.33,0.44,1843,0,1982,11
17,101096,,,,,,,50.72749,5.27314,128,6.9,2.7,4.8,7.72,5.9,5.7,0.46,0.42,0.51,2272,0,1982,11
18,101096,,,,,,,50.72749,5.27314,128,11.3,4.9,8.1,10.53,7.2,3,0.14,0.12,0.39,1037,0,1982,11
19,101096,,,,,,,50.72749,5.27314,128,10.7,6.6,8.7,8.72,7.1,5.3,0.71,0.64,1.04,4700,4.45946531990869,1982,11
20,101096,,,,,,,50.72749,5.27314,128,10.3,5.4,7.9,9.12,5.3,1,0.26,0.19,0.58,4514,4.21860488533213,1982,11
21,101096,,,,,,,50.72749,5.27314,128,10.2,5,7.6,8.12,6.3,0,0.75,0.66,0.92,4243,3.80962702168021,1982,11
22,101096,,,,,,,50.72749,5.27314,128,9.5,5.6,7.6,9.49,4.3,2.4,0.39,0.35,0.47,1841,0,1982,11
23,101096,,,,,,,50.72749,5.27314,128,12.7,6.3,9.5,9.96,7.1,3.2,1,0.94,0.97,3176,1.9505947591456,1982,11
24,101096,,,,,,,50.72749,5.27314,128,13.7,7.1,10.4,9.79,7,0.9,0.75,0.68,1.23,3347,2.35617089941686,1982,11
25,101096,,,,,,,50.72749,5.27314,128,9.3,7.2,8.3,8.79,6.7,0,0.91,0.87,1.02,1567,0,1982,11
26,101096,,,,,,,50.72749,5.27314,128,8.2,5,6.6,8.46,3.7,6.9,0.12,0.07,0.39,3370,2.55139146824982,1982,11
27,101096,,,,,,,50.72749,5.27314,128,8.1,4.2,6.2,8.52,2.2,0.2,0.3,0.27,0.34,1871,0,1982,11
28,101096,,,,,,,50.72749,5.27314,128,6.1,2.1,4.1,7.32,3.1,0,0.23,0.18,0.36,2433,0.817333943082812,1982,11
29,101096,,,,,,,50.72749,5.27314,128,3.6,0.2,1.9,6.78,2.1,0,0.08,0.05,0.19,1749,0,1982,11
30,101096,,,,,,,50.72749,5.27314,128,4.4,0.1,2.3,6.48,4,0,0.26,0.22,0.31,2344,0.743172881263265,1982,11
01,101096,,,,,,,50.72749,5.27314,128,2.7,-1.2,0.8,5.65,2.3,0,0.04,0.03,0.17,3628,3.42471991036733,1982,12
02,101096,,,,,,,50.72749,5.27314,128,3.1,0.4,1.8,6.05,0.9,0,0.1,0.09,0.34,959,0,1982,12
03,101096,,,,,,,50.72749,5.27314,128,3.1,1.9,2.5,6.82,1.4,0,0.06,0.05,0.29,923,0,1982,12
04,101096,,,,,,,50.72749,5.27314,128,3.6,1.8,2.7,6.85,2.6,0,0.08,0.07,0.34,814,0,1982,12
05,101096,,,,,,,50.72749,5.27314,128,6.9,-0.8,3.1,6.25,4.2,0,0.17,0.11,0.5,3795,4.02420050373539,1982,12
06,101096,,,,,,,50.72749,5.27314,128,6.6,3.2,4.9,8.32,2.3,9.6,0.08,0.06,0.27,1071,0,1982,12
07,101096,,,,,,,50.72749,5.27314,128,10.4,3.1,6.8,9.46,4.8,0.2,0.22,0.18,0.39,1522,0,1982,12
08,101096,,,,,,,50.72749,5.27314,128,13.2,5.7,9.5,8.59,6.4,4.6,1.05,0.99,1.37,2704,1.85301435333531,1982,12
09,101096,,,,,,,50.72749,5.27314,128,9.7,5.4,7.6,8.86,8.9,0.2,0.63,0.6,0.82,1858,0.0723042282104546,1982,12
10,101096,,,,,,,50.72749,5.27314,128,11.7,5.3,8.5,9.22,7.6,7.7,0.75,0.71,0.97,1666,0,1982,12
11,101096,,,,,,,50.72749,5.27314,128,6.5,2.2,4.4,7.32,5.2,2,0.33,0.3,0.4,2447,1.39652695358438,1982,12
12,101096,,,,,,,50.72749,5.27314,128,5,2,3.5,7.52,2.4,0.8,0.08,0.06,0.24,1197,0,1982,12
13,101096,,,,,,,50.72749,5.27314,128,3.4,0.7,2.1,6.75,2.3,2.2,0.11,0.09,0.22,1351,0,1982,12
14,101096,,,,,,,50.72749,5.27314,128,2.1,-1.1,0.5,5.41,5.6,0,0.28,0.23,0.33,2704,2.02683746913092,1982,12
15,101096,,,,,,,50.72749,5.27314,128,10.2,0.6,5.4,8.96,10.1,1.1,0.04,0.03,0.38,710,0,1982,12
16,101096,,,,,,,50.72749,5.27314,128,11.2,4.9,8.1,8.72,6.3,5.5,0.8,0.77,0.98,1408,0,1982,12
17,101096,,,,,,,50.72749,5.27314,128,5.9,1,3.5,6.72,3.5,0.1,0.44,0.41,0.44,1833,0.15847362939615,1982,12
18,101096,,,,,,,50.72749,5.27314,128,3.4,-0.7,1.4,6.22,3.9,1,0.14,0.12,0.29,1477,0,1982,12
19,101096,,,,,,,50.72749,5.27314,128,3.9,-1.5,1.2,5.55,10.2,0,0.35,0.29,0.65,3601,4.06343190712623,1982,12
20,101096,,,,,,,50.72749,5.27314,128,8.3,2.1,5.2,7.52,8.6,5.8,0.69,0.66,0.85,1191,0,1982,12
21,101096,,,,,,,50.72749,5.27314,128,5.6,3,4.3,7.09,7.4,1.9,0.53,0.51,0.68,1051,0,1982,12
22,101096,,,,,,,50.72749,5.27314,128,4.5,0.8,2.7,7.09,2.5,10.2,0.09,0.08,0.22,1221,0,1982,12
23,101096,,,,,,,50.72749,5.27314,128,1.9,-1.8,0.1,5.72,3.2,5.7,0.1,0.08,0.13,2203,0.977198747299529,1982,12
24,101096,,,,,,,50.72749,5.27314,128,1.9,-1.9,0,5.35,6.1,0,0.41,0.38,0.41,1913,0.331369743835687,1982,12
25,101096,,,,,,,50.72749,5.27314,128,4.6,0.9,2.8,7.32,3.3,0,0.04,0.03,0.2,1040,0,1982,12
26,101096,,,,,,,50.72749,5.27314,128,7.3,4.1,5.7,8.96,4.8,0.1,0.06,0.05,0.23,969,0,1982,12
27,101096,,,,,,,50.72749,5.27314,128,8.9,6.2,7.6,9.36,5.5,0.4,0.45,0.42,0.51,1557,0,1982,12
28,101096,,,,,,,50.72749,5.27314,128,7.4,3.3,5.4,7.92,3.7,0,0.41,0.37,0.41,1853,0.144396938644014,1982,12
29,101096,,,,,,,50.72749,5.27314,128,5.1,1,3.1,7.19,1.7,0,0.06,0.04,0.13,2144,0.755931471076114,1982,12
30,101096,,,,,,,50.72749,5.27314,128,4.9,-1.6,1.7,5.88,1.7,0,0,0,0.04,3892,4.5090975116371,1982,12
31,101096,,,,,,,50.72749,5.27314,128,3.7,-3.1,0.3,4.85,3.5,0,0.22,0.19,0.29,3785,4.23673008685677,1982,12
06,101096,,,,,,,50.72749,5.27314,128,19.4,8.8,14.1,12.63,2.1,0,2.35,2.1,2,9885,0.598823912754227,1983,05
07,101096,,,,,,,50.72749,5.27314,128,17.1,11.1,14.1,13.3,2.8,2.1,2.41,2.18,1.87,9418,0.176205305147874,1983,05
08,101096,,,,,,,50.72749,5.27314,128,15.5,9.6,12.6,11.86,4.4,1.9,3.17,2.83,2.3,14274,4.0514350958859,1983,05
09,101096,,,,,,,50.72749,5.27314,128,15.8,8,11.9,10.03,5.5,1.1,3.72,3.35,2.9,15731,5.17446937920579,1983,05
